datetime,ALLSKY_SFC_SW_DWN,T2M,WS2M,RH2M,PRECTOTCORR
2022-08-07 04:00:00,0.0,26.52,2.15,96.2,31.29
2022-08-07 05:00:00,0.07,26.62,2.19,95.99,30.05
2022-08-07 06:00:00,0.38,27.08,2.54,94.6,23.67
2022-08-07 07:00:00,0.77,27.73,2.61,92.69,20.91
2022-08-07 08:00:00,1.14,28.6,2.82,88.54,67.55
2022-08-07 09:00:00,1.99,29.52,3.06,82.56,49.67
2022-08-07 10:00:00,2.3,30.61,3.09,76.29,34.62
2022-08-07 11:00:00,2.42,31.67,2.98,70.83,28.21
2022-08-07 12:00:00,1.92,32.35,2.76,67.72,24.58
2022-08-07 13:00:00,1.74,32.58,2.46,66.58,14.52
2022-08-07 14:00:00,1.02,32.37,2.07,66.77,5.44
2022-08-07 15:00:00,0.38,32.1,1.67,67.99,1.7
2022-08-07 16:00:00,0.46,31.5,1.23,71.24,0.54
2022-08-07 17:00:00,0.16,30.53,1.02,75.21,0.22
2022-08-07 18:00:00,0.0,29.23,0.51,87.19,0.09
2022-08-07 19:00:00,0.0,28.78,0.51,88.09,0.05
2022-08-07 20:00:00,0.0,28.33,0.57,89.36,0.04
2022-08-07 21:00:00,0.0,27.9,0.63,90.45,0.19
2022-08-07 22:00:00,0.0,27.51,0.68,91.28,0.35
2022-08-07 23:00:00,0.0,27.25,0.68,92.08,0.26
2022-08-08 00:00:00,0.0,26.96,0.71,92.96,0.52
2022-08-08 01:00:00,0.0,26.65,0.87,93.78,1.41
2022-08-08 02:00:00,0.0,26.49,1.22,94.19,2.62
2022-08-08 03:00:00,0.0,26.4,1.41,94.64,4.25
2022-08-08 04:00:00,0.0,26.15,1.34,95.68,6.09
2022-08-08 05:00:00,0.11,26.53,1.9,94.84,5.18
2022-08-08 06:00:00,0.62,27.7,2.36,91.94,13.16
2022-08-08 07:00:00,1.39,29.98,2.73,81.5,19.5
2022-08-08 08:00:00,2.08,31.71,3.18,72.34,0.25
2022-08-08 09:00:00,2.72,32.64,3.35,68.22,0.1
2022-08-08 10:00:00,2.73,33.23,3.54,65.47,0.01
2022-08-08 11:00:00,2.62,33.6,3.74,63.42,0.01
2022-08-08 12:00:00,2.64,33.71,3.76,62.74,0.01
2022-08-08 13:00:00,2.4,33.74,3.62,62.7,0.04
2022-08-08 14:00:00,1.96,33.49,3.35,63.51,0.09
2022-08-08 15:00:00,1.28,33.2,3.01,64.69,0.08
2022-08-08 16:00:00,0.74,32.23,2.25,70.05,0.01
2022-08-08 17:00:00,0.23,31.04,1.66,76.86,0.0
2022-08-08 18:00:00,0.0,29.41,1.04,87.02,0.0
2022-08-08 19:00:00,0.0,28.86,1.4,87.27,0.0
2022-08-08 20:00:00,0.0,28.51,1.43,88.57,0.0
2022-08-08 21:00:00,0.0,28.17,1.26,90.56,0.01
2022-08-08 22:00:00,0.0,27.93,1.35,91.56,0.04
2022-08-08 23:00:00,0.0,27.77,1.81,91.93,0.04
2022-08-09 00:00:00,0.0,27.71,2.54,92.01,0.04
2022-08-09 01:00:00,0.0,27.5,2.99,93.4,0.02
2022-08-09 02:00:00,0.0,27.23,2.8,95.14,0.02
2022-08-09 03:00:00,0.0,26.96,2.29,96.05,0.02
2022-08-09 04:00:00,0.0,26.69,1.88,96.61,0.03
2022-08-09 05:00:00,0.11,26.91,2.08,95.33,0.19
2022-08-09 06:00:00,0.69,27.97,2.8,90.27,0.24
2022-08-09 07:00:00,1.43,29.29,3.74,82.18,0.32
2022-08-09 08:00:00,2.11,30.64,4.2,75.68,1.05
2022-08-09 09:00:00,2.7,31.99,4.6,69.42,0.68
2022-08-09 10:00:00,3.01,33.12,4.93,64.07,0.5
2022-08-09 11:00:00,3.22,33.91,5.15,60.7,0.38
2022-08-09 12:00:00,2.73,34.28,5.31,59.25,0.26
2022-08-09 13:00:00,2.51,34.17,5.34,59.34,0.12
2022-08-09 14:00:00,2.15,33.68,5.12,61.01,0.06
2022-08-09 15:00:00,1.46,32.86,4.58,64.36,0.02
2022-08-09 16:00:00,0.79,31.86,3.75,69.57,0.03
2022-08-09 17:00:00,0.19,30.4,2.48,78.74,0.02
2022-08-09 18:00:00,0.0,28.84,1.82,85.87,0.01
2022-08-09 19:00:00,0.0,28.23,1.93,87.5,0.01
2022-08-09 20:00:00,0.0,27.75,2.08,88.18,0.01
2022-08-09 21:00:00,0.0,27.33,2.35,88.48,0.01
2022-08-09 22:00:00,0.0,26.92,2.72,89.27,0.0
2022-08-09 23:00:00,0.0,26.56,3.01,90.34,0.0
2022-08-10 00:00:00,0.0,26.25,3.01,91.24,0.0
2022-08-10 01:00:00,0.0,25.95,2.72,92.85,0.01
2022-08-10 02:00:00,0.0,25.91,2.87,94.22,0.01
2022-08-10 03:00:00,0.0,26.14,3.22,94.81,0.02
2022-08-10 04:00:00,0.0,26.35,3.32,95.09,0.02
2022-08-10 05:00:00,0.09,26.84,3.68,93.62,0.0
2022-08-10 06:00:00,0.59,28.39,4.5,88.1,0.0
2022-08-10 07:00:00,1.32,30.0,6.02,79.94,0.0
2022-08-10 08:00:00,1.96,31.29,6.13,71.16,0.0
2022-08-10 09:00:00,2.41,32.33,6.41,62.75,0.0
2022-08-10 10:00:00,2.57,33.05,6.67,59.31,0.01
2022-08-10 11:00:00,2.1,33.66,6.69,58.02,0.01
2022-08-10 12:00:00,2.5,34.05,6.65,57.88,0.02
2022-08-10 13:00:00,1.9,34.19,6.56,58.3,0.17
2022-08-10 14:00:00,1.42,33.9,6.36,59.4,0.83
2022-08-10 15:00:00,1.11,33.2,5.91,61.84,0.51
2022-08-10 16:00:00,0.59,32.05,5.01,66.63,0.85
2022-08-10 17:00:00,0.18,30.52,4.15,73.28,0.35
2022-08-10 18:00:00,0.0,29.23,3.98,77.84,0.54
2022-08-10 19:00:00,0.0,28.47,4.15,80.9,0.37
2022-08-10 20:00:00,0.0,27.98,4.36,82.48,0.04
2022-08-10 21:00:00,0.0,27.56,4.58,83.98,0.0
2022-08-10 22:00:00,0.0,27.02,4.53,86.82,0.0
2022-08-10 23:00:00,0.0,26.61,4.02,89.71,0.0
2022-08-11 00:00:00,0.0,26.56,4.46,90.51,0.01
2022-08-11 01:00:00,0.0,26.66,6.72,88.58,0.04
2022-08-11 02:00:00,0.0,26.67,7.7,86.74,0.01
2022-08-11 03:00:00,0.0,26.65,6.71,86.42,0.01
2022-08-11 04:00:00,0.0,26.51,5.77,87.41,0.0
2022-08-11 05:00:00,0.1,26.53,5.03,88.3,0.0
2022-08-11 06:00:00,0.48,27.23,4.8,86.96,0.0
2022-08-11 07:00:00,0.99,28.63,5.03,82.46,0.02
2022-08-11 08:00:00,1.52,30.54,6.0,75.17,0.01
2022-08-11 09:00:00,2.17,32.06,6.88,68.62,0.02
2022-08-11 10:00:00,2.28,32.97,7.45,64.09,0.05
2022-08-11 11:00:00,1.75,33.43,7.63,61.53,0.1
2022-08-11 12:00:00,1.96,33.57,7.54,60.0,0.33
2022-08-11 13:00:00,1.42,33.38,7.21,60.09,0.73
2022-08-11 14:00:00,1.42,32.93,6.75,61.04,1.09
2022-08-11 15:00:00,1.36,32.21,6.19,63.08,1.06
2022-08-11 16:00:00,0.71,31.03,5.04,67.77,0.7
2022-08-11 17:00:00,0.2,29.77,3.72,73.87,0.28
2022-08-11 18:00:00,0.0,28.61,2.95,78.56,0.06
2022-08-11 19:00:00,0.0,28.0,2.74,81.27,0.0
2022-08-11 20:00:00,0.0,27.58,2.9,82.84,0.0
2022-08-11 21:00:00,0.0,27.2,3.26,84.1,0.01
2022-08-11 22:00:00,0.0,26.8,3.78,85.4,0.09
2022-08-11 23:00:00,0.0,26.34,4.03,87.42,0.55
2022-08-12 00:00:00,0.0,25.81,3.5,90.64,1.35
2022-08-12 01:00:00,0.0,25.48,3.27,93.14,2.33
2022-08-12 02:00:00,0.0,25.54,3.65,93.98,2.9
2022-08-12 03:00:00,0.0,25.68,3.8,94.99,3.09
2022-08-12 04:00:00,0.0,25.76,3.62,95.56,3.34
2022-08-12 05:00:00,0.08,25.98,4.07,94.76,3.17
2022-08-12 06:00:00,0.42,26.84,5.22,89.98,2.27
2022-08-12 07:00:00,0.99,28.26,6.07,80.63,1.85
2022-08-12 08:00:00,1.28,29.77,6.44,71.96,1.98
2022-08-12 09:00:00,1.31,31.0,6.71,66.41,1.01
2022-08-12 10:00:00,1.88,31.94,6.76,63.46,1.86
2022-08-12 11:00:00,2.21,32.52,6.48,62.23,3.34
2022-08-12 12:00:00,2.3,32.66,5.94,62.82,3.65
2022-08-12 13:00:00,2.03,32.58,5.42,64.08,2.85
2022-08-12 14:00:00,1.68,32.21,4.82,65.95,2.66
2022-08-12 15:00:00,1.23,31.75,4.26,67.9,2.15
2022-08-12 16:00:00,0.72,31.0,3.6,70.89,1.06
2022-08-12 17:00:00,0.2,29.76,2.35,77.94,0.4
2022-08-12 18:00:00,0.0,28.45,1.41,85.02,0.39
2022-08-12 19:00:00,0.0,27.89,1.28,87.13,0.32
2022-08-12 20:00:00,0.0,27.49,1.33,88.18,0.33
2022-08-12 21:00:00,0.0,27.09,1.45,89.05,0.35
2022-08-12 22:00:00,0.0,26.7,1.56,90.18,0.44
2022-08-12 23:00:00,0.0,26.33,1.6,91.48,0.46
2022-08-13 00:00:00,0.0,25.95,1.58,92.92,0.28
2022-08-13 01:00:00,0.0,25.58,1.53,94.28,0.19
2022-08-13 02:00:00,0.0,25.25,1.38,95.43,0.05
2022-08-13 03:00:00,0.0,25.05,1.47,95.81,0.01
2022-08-13 04:00:00,0.0,24.98,1.82,95.45,0.0
2022-08-13 05:00:00,0.08,25.43,2.48,93.22,0.0
2022-08-13 06:00:00,0.48,27.01,3.02,86.32,0.06
2022-08-13 07:00:00,1.08,29.34,3.51,74.99,0.12
2022-08-13 08:00:00,1.71,30.96,3.72,69.84,8.14
2022-08-13 09:00:00,2.1,32.23,3.85,66.27,16.0
2022-08-13 10:00:00,2.36,33.19,3.9,63.64,18.85
2022-08-13 11:00:00,2.13,33.71,3.82,62.34,19.71
2022-08-13 12:00:00,2.45,33.98,3.67,61.86,28.43
2022-08-13 13:00:00,2.17,33.93,3.47,62.31,20.55
2022-08-13 14:00:00,1.71,33.77,3.22,62.87,11.16
2022-08-13 15:00:00,1.19,33.43,2.92,64.19,5.28
2022-08-13 16:00:00,0.65,32.45,2.25,69.71,2.38
2022-08-13 17:00:00,0.17,31.11,1.7,76.89,3.36
2022-08-13 18:00:00,0.0,29.42,0.97,87.38,1.94
2022-08-13 19:00:00,0.0,28.89,0.86,90.14,0.55
2022-08-13 20:00:00,0.0,28.53,0.77,91.94,0.08
2022-08-13 21:00:00,0.0,28.2,0.83,92.92,0.01
2022-08-13 22:00:00,0.0,27.86,0.91,93.8,0.02
2022-08-13 23:00:00,0.0,27.57,0.85,94.7,0.0
2022-08-14 00:00:00,0.0,27.3,0.77,95.45,0.0
2022-08-14 01:00:00,0.0,27.02,0.79,96.25,0.02
2022-08-14 02:00:00,0.0,26.88,0.56,96.62,0.03
2022-08-14 03:00:00,0.0,27.0,0.33,95.21,0.02
2022-08-14 04:00:00,0.0,26.82,0.34,95.8,0.36
2022-08-14 05:00:00,0.03,26.96,0.35,96.07,8.07
2022-08-14 06:00:00,0.2,27.72,0.45,92.21,58.32
2022-08-14 07:00:00,0.41,28.97,0.99,84.69,187.04
2022-08-14 08:00:00,0.81,29.67,2.13,82.32,1.96
2022-08-14 09:00:00,1.64,29.96,3.17,81.27,7.16
2022-08-14 10:00:00,2.17,30.08,4.09,80.12,15.09
2022-08-14 11:00:00,2.48,30.02,4.68,78.5,25.74
2022-08-14 12:00:00,2.36,29.88,4.97,77.55,21.45
2022-08-14 13:00:00,1.83,29.7,4.9,77.31,16.47
2022-08-14 14:00:00,1.57,29.4,4.28,77.79,8.51
2022-08-14 15:00:00,1.14,28.99,3.13,80.25,3.75
2022-08-14 16:00:00,0.65,28.54,1.97,84.42,1.26
2022-08-14 17:00:00,0.18,27.86,1.1,89.48,0.56
2022-08-14 18:00:00,0.0,27.02,0.72,92.73,0.88
2022-08-14 19:00:00,0.0,26.71,0.81,92.6,0.73
2022-08-14 20:00:00,0.0,26.57,1.12,92.06,0.38
2022-08-14 21:00:00,0.0,26.67,1.73,90.66,1.1
2022-08-14 22:00:00,0.0,26.74,2.78,89.71,5.62
2022-08-14 23:00:00,0.0,26.57,3.19,91.34,7.04
2022-08-15 00:00:00,0.0,26.34,3.32,93.28,4.54
2022-08-15 01:00:00,0.0,26.23,3.66,94.32,5.2
2022-08-15 02:00:00,0.0,26.16,4.05,94.91,13.7
2022-08-15 03:00:00,0.0,26.03,4.32,95.27,25.75
2022-08-15 04:00:00,0.0,25.88,4.56,95.54,34.89
2022-08-15 05:00:00,0.07,25.97,5.21,94.49,28.12
2022-08-15 06:00:00,0.35,26.64,5.55,91.68,24.15
2022-08-15 07:00:00,0.62,27.72,6.33,85.05,28.08
2022-08-15 08:00:00,0.94,29.09,6.89,76.75,2.1
2022-08-15 09:00:00,1.16,30.3,7.51,69.85,1.93
2022-08-15 10:00:00,1.54,31.15,8.02,66.0,2.23
2022-08-15 11:00:00,1.34,31.75,8.31,64.54,3.5
2022-08-15 12:00:00,1.51,31.97,8.42,64.38,3.78
2022-08-15 13:00:00,1.47,32.12,8.55,64.15,3.83
2022-08-15 14:00:00,1.09,31.54,8.18,66.42,2.92
2022-08-15 15:00:00,1.08,30.82,7.75,69.78,2.14
2022-08-15 16:00:00,0.57,29.85,7.32,74.0,1.38
2022-08-15 17:00:00,0.16,28.79,6.81,78.44,0.94
2022-08-15 18:00:00,0.0,28.18,6.72,80.49,0.74
2022-08-15 19:00:00,0.0,27.91,6.85,81.2,0.56
2022-08-15 20:00:00,0.0,27.65,6.8,81.54,0.25
2022-08-15 21:00:00,0.0,27.32,6.76,82.61,0.33
2022-08-15 22:00:00,0.0,26.88,6.48,85.13,0.63
2022-08-15 23:00:00,0.0,26.46,6.12,87.93,1.0
2022-08-16 00:00:00,0.0,26.1,5.8,90.49,1.87
2022-08-16 01:00:00,0.0,25.82,5.54,92.64,2.77
2022-08-16 02:00:00,0.0,25.64,5.28,94.33,3.12
2022-08-16 03:00:00,0.0,25.61,5.12,94.93,3.16
2022-08-16 04:00:00,0.0,25.57,4.94,95.2,3.59
2022-08-16 05:00:00,0.08,25.64,4.84,94.88,4.05
2022-08-16 06:00:00,0.54,26.34,5.04,92.33,5.66
2022-08-16 07:00:00,1.16,27.68,5.59,85.11,4.65
2022-08-16 08:00:00,1.49,29.31,5.85,75.61,0.0
2022-08-16 09:00:00,1.98,30.62,5.75,69.41,0.0
2022-08-16 10:00:00,1.78,31.53,5.57,66.5,0.0
2022-08-16 11:00:00,1.66,32.13,5.31,64.62,0.0
2022-08-16 12:00:00,1.98,32.6,4.95,63.14,0.0
2022-08-16 13:00:00,1.59,32.63,4.6,63.18,0.0
2022-08-16 14:00:00,1.65,32.07,4.2,65.41,0.0
2022-08-16 15:00:00,1.36,31.43,3.64,68.14,0.0
2022-08-16 16:00:00,0.68,30.66,2.86,71.38,0.0
2022-08-16 17:00:00,0.17,29.4,1.67,79.02,0.0
2022-08-16 18:00:00,0.0,27.95,0.86,87.44,0.0
2022-08-16 19:00:00,0.0,27.45,0.84,89.09,0.0
2022-08-16 20:00:00,0.0,27.06,0.83,90.01,0.0
2022-08-16 21:00:00,0.0,26.69,0.86,90.6,0.0
2022-08-16 22:00:00,0.0,26.41,0.89,90.76,0.0
2022-08-16 23:00:00,0.0,26.15,0.94,90.82,0.0
2022-08-17 00:00:00,0.0,25.85,1.06,91.1,0.0
2022-08-17 01:00:00,0.0,25.57,1.26,91.27,0.0
2022-08-17 02:00:00,0.0,25.26,1.46,92.16,0.0
2022-08-17 03:00:00,0.0,25.03,1.59,93.38,0.0
2022-08-17 04:00:00,0.0,24.84,1.6,94.95,0.0
2022-08-17 05:00:00,0.08,25.19,2.01,94.44,0.0
2022-08-17 06:00:00,0.58,26.83,2.44,88.33,0.0
2022-08-17 07:00:00,1.38,29.19,2.69,76.12,0.0
2022-08-17 08:00:00,2.22,30.43,2.45,69.93,0.0
2022-08-17 09:00:00,2.68,31.39,2.32,66.13,0.0
2022-08-17 10:00:00,2.76,32.2,2.38,63.23,0.0
2022-08-17 11:00:00,2.8,32.8,2.55,61.22,0.0
2022-08-17 12:00:00,2.88,33.2,2.67,59.94,0.0
2022-08-17 13:00:00,2.6,33.32,2.67,59.56,0.0
2022-08-17 14:00:00,2.21,33.1,2.64,60.35,0.0
2022-08-17 15:00:00,1.58,32.66,2.55,61.93,0.0
2022-08-17 16:00:00,0.77,31.89,2.3,65.11,0.0
2022-08-17 17:00:00,0.17,30.44,1.57,73.72,0.0
2022-08-17 18:00:00,0.0,28.83,0.97,82.17,0.0
2022-08-17 19:00:00,0.0,28.26,1.02,83.97,0.0
2022-08-17 20:00:00,0.0,27.83,1.01,85.38,0.0
2022-08-17 21:00:00,0.0,27.45,0.98,86.86,0.0
2022-08-17 22:00:00,0.0,27.1,0.95,88.22,0.0
2022-08-17 23:00:00,0.0,26.79,0.91,89.42,0.0
2022-08-18 00:00:00,0.0,26.49,0.93,90.48,0.0
2022-08-18 01:00:00,0.0,26.21,1.04,91.3,0.0
2022-08-18 02:00:00,0.0,25.98,1.34,91.72,0.0
2022-08-18 03:00:00,0.0,25.81,1.69,92.12,0.0
2022-08-18 04:00:00,0.0,25.62,1.87,93.27,0.0
2022-08-18 05:00:00,0.07,25.87,2.37,92.89,0.0
2022-08-18 06:00:00,0.54,27.29,2.81,88.15,0.0
2022-08-18 07:00:00,1.34,30.02,3.52,73.91,0.0
2022-08-18 08:00:00,1.97,31.32,3.71,68.41,0.0
2022-08-18 09:00:00,2.32,32.17,3.73,65.63,0.0
2022-08-18 10:00:00,2.59,32.84,3.76,63.63,0.0
2022-08-18 11:00:00,2.55,33.36,3.86,62.11,0.0
2022-08-18 12:00:00,2.63,33.63,4.0,61.18,0.0
2022-08-18 13:00:00,2.41,33.49,4.15,61.48,0.0
2022-08-18 14:00:00,2.04,32.96,4.22,63.17,0.0
2022-08-18 15:00:00,1.5,32.36,4.18,65.42,0.0
2022-08-18 16:00:00,0.76,31.53,3.7,69.06,0.0
2022-08-18 17:00:00,0.15,30.28,2.48,76.18,0.0
2022-08-18 18:00:00,0.0,28.97,1.66,82.67,0.0
2022-08-18 19:00:00,0.0,28.57,2.02,83.91,0.0
2022-08-18 20:00:00,0.0,28.2,2.4,85.0,0.0
2022-08-18 21:00:00,0.0,27.76,2.21,87.08,0.0
2022-08-18 22:00:00,0.0,27.37,2.2,88.54,0.0
2022-08-18 23:00:00,0.0,27.03,2.24,89.47,0.0
2022-08-19 00:00:00,0.0,26.69,2.08,90.59,0.0
2022-08-19 01:00:00,0.0,26.42,2.04,91.31,0.0
2022-08-19 02:00:00,0.0,26.17,2.11,92.12,0.0
2022-08-19 03:00:00,0.0,25.95,2.25,92.86,0.0
2022-08-19 04:00:00,0.0,25.73,2.28,93.9,0.0
2022-08-19 05:00:00,0.07,25.88,2.46,93.44,0.0
2022-08-19 06:00:00,0.41,27.19,2.72,88.39,0.0
2022-08-19 07:00:00,0.87,29.58,3.51,76.39,0.0
2022-08-19 08:00:00,1.32,30.85,3.71,71.01,5.82
2022-08-19 09:00:00,2.02,31.79,3.26,68.17,8.2
2022-08-19 10:00:00,2.46,32.62,2.78,65.45,12.11
2022-08-19 11:00:00,2.52,33.21,2.5,63.65,16.46
2022-08-19 12:00:00,2.59,33.24,2.23,63.66,16.36
2022-08-19 13:00:00,2.22,33.14,1.81,64.26,16.97
2022-08-19 14:00:00,1.81,32.88,1.48,65.27,13.91
2022-08-19 15:00:00,1.1,32.29,1.23,69.64,12.88
2022-08-19 16:00:00,0.58,31.3,1.3,73.35,6.6
2022-08-19 17:00:00,0.14,30.11,0.95,82.46,4.12
2022-08-19 18:00:00,0.0,29.14,0.88,86.72,3.97
2022-08-19 19:00:00,0.0,28.74,0.97,87.81,1.77
2022-08-19 20:00:00,0.0,28.47,0.94,88.9,4.93
2022-08-19 21:00:00,0.0,28.29,0.81,90.4,15.28
2022-08-19 22:00:00,0.0,28.05,0.74,91.79,21.52
2022-08-19 23:00:00,0.0,27.69,0.8,92.78,23.31
2022-08-20 00:00:00,0.0,27.4,0.8,93.51,19.57
2022-08-20 01:00:00,0.0,27.14,0.71,94.16,23.52
2022-08-20 02:00:00,0.0,26.96,0.63,94.67,21.27
2022-08-20 03:00:00,0.0,26.8,0.59,95.04,21.7
2022-08-20 04:00:00,0.0,26.69,0.59,95.32,21.92
2022-08-20 05:00:00,0.07,26.92,0.63,95.34,21.12
2022-08-20 06:00:00,0.42,27.91,1.36,90.98,20.71
2022-08-20 07:00:00,0.92,29.35,1.88,84.31,15.92
2022-08-20 08:00:00,1.59,31.11,2.26,73.94,15.11
2022-08-20 09:00:00,1.65,32.14,2.38,67.58,14.6
2022-08-20 10:00:00,1.67,32.88,2.51,63.9,29.56
2022-08-20 11:00:00,2.05,33.2,2.6,62.3,50.94
2022-08-20 12:00:00,2.44,33.27,2.54,62.4,30.9
2022-08-20 13:00:00,2.19,33.15,2.51,62.57,12.26
2022-08-20 14:00:00,1.39,32.74,2.75,63.94,4.55
2022-08-20 15:00:00,0.82,31.8,2.77,68.92,4.02
2022-08-20 16:00:00,0.46,30.74,2.51,75.1,1.95
2022-08-20 17:00:00,0.12,29.5,1.83,82.81,0.7
2022-08-20 18:00:00,0.0,28.44,1.63,86.8,0.15
2022-08-20 19:00:00,0.0,28.07,1.85,87.46,0.05
2022-08-20 20:00:00,0.0,27.86,1.88,88.11,0.1
2022-08-20 21:00:00,0.0,27.58,1.86,89.15,0.03
2022-08-20 22:00:00,0.0,27.35,2.14,89.5,0.07
2022-08-20 23:00:00,0.0,27.25,2.7,89.24,0.13
2022-08-21 00:00:00,0.0,27.02,3.06,90.03,0.13
2022-08-21 01:00:00,0.0,26.78,3.07,91.23,0.08
2022-08-21 02:00:00,0.0,26.5,3.1,92.58,0.07
2022-08-21 03:00:00,0.0,26.22,3.23,93.79,0.08
2022-08-21 04:00:00,0.0,25.99,3.18,94.62,0.22
2022-08-21 05:00:00,0.07,26.05,3.29,94.22,0.24
2022-08-21 06:00:00,0.44,26.98,4.07,90.02,1.18
2022-08-21 07:00:00,0.95,28.23,5.27,82.33,1.74
2022-08-21 08:00:00,1.41,29.61,5.97,74.45,1.67
2022-08-21 09:00:00,1.58,30.85,6.35,68.63,2.6
2022-08-21 10:00:00,1.67,31.67,6.45,65.39,3.51
2022-08-21 11:00:00,1.6,32.17,6.45,63.71,4.74
2022-08-21 12:00:00,1.76,32.4,6.45,63.11,6.24
2022-08-21 13:00:00,1.4,32.39,6.36,63.32,6.43
2022-08-21 14:00:00,1.34,32.26,6.11,63.59,5.23
2022-08-21 15:00:00,0.94,31.77,5.61,65.26,2.6
2022-08-21 16:00:00,0.47,30.96,4.84,68.83,1.03
2022-08-21 17:00:00,0.12,29.62,3.97,74.47,0.37
2022-08-21 18:00:00,0.0,28.67,3.78,77.71,0.24
2022-08-21 19:00:00,0.0,28.15,3.78,79.87,0.22
2022-08-21 20:00:00,0.0,27.63,3.42,82.84,0.25
2022-08-21 21:00:00,0.0,27.26,3.49,84.85,0.3
2022-08-21 22:00:00,0.0,27.26,4.26,84.16,0.33
2022-08-21 23:00:00,0.0,27.05,4.64,85.19,0.22
2022-08-22 00:00:00,0.0,26.55,4.2,88.54,0.18
2022-08-22 01:00:00,0.0,26.34,3.93,89.35,0.13
2022-08-22 02:00:00,0.0,26.18,4.0,89.44,0.05
2022-08-22 03:00:00,0.0,25.88,3.88,90.89,0.02
2022-08-22 04:00:00,0.0,25.66,3.77,92.15,0.04
2022-08-22 05:00:00,0.08,25.68,3.79,92.63,0.12
2022-08-22 06:00:00,0.43,26.95,4.5,87.71,0.56
2022-08-22 07:00:00,0.96,28.76,5.46,79.18,0.83
2022-08-22 08:00:00,1.59,30.3,6.12,71.45,3.05
2022-08-22 09:00:00,2.08,31.5,6.44,66.47,5.95
2022-08-22 10:00:00,2.31,32.4,6.53,63.4,10.36
2022-08-22 11:00:00,2.3,32.89,6.48,62.0,15.98
2022-08-22 12:00:00,2.29,33.19,6.38,61.25,13.81
2022-08-22 13:00:00,2.01,33.22,6.17,61.36,12.69
2022-08-22 14:00:00,1.58,32.87,5.78,62.86,12.35
2022-08-22 15:00:00,1.1,32.06,5.21,66.57,10.68
2022-08-22 16:00:00,0.55,30.96,4.48,72.4,1.29
2022-08-22 17:00:00,0.12,29.59,3.58,80.0,0.23
2022-08-22 18:00:00,0.0,28.49,3.31,85.48,0.09
2022-08-22 19:00:00,0.0,28.01,3.49,88.11,0.1
2022-08-22 20:00:00,0.0,27.54,3.43,90.4,0.1
2022-08-22 21:00:00,0.0,27.12,3.31,91.98,0.1
2022-08-22 22:00:00,0.0,26.79,3.31,92.73,0.1
2022-08-22 23:00:00,0.0,26.48,3.32,93.25,0.15
2022-08-23 00:00:00,0.0,26.14,3.23,94.03,0.22
2022-08-23 01:00:00,0.0,25.77,3.07,94.93,0.29
2022-08-23 02:00:00,0.0,25.46,2.77,95.42,0.27
2022-08-23 03:00:00,0.0,25.19,2.47,95.87,0.15
2022-08-23 04:00:00,0.0,24.95,2.16,96.25,0.06
2022-08-23 05:00:00,0.08,25.08,2.25,95.27,0.03
2022-08-23 06:00:00,0.62,26.43,2.74,87.68,0.02
2022-08-23 07:00:00,1.35,28.33,2.9,74.86,0.17
2022-08-23 08:00:00,2.07,30.14,3.17,66.6,0.35
2022-08-23 09:00:00,2.66,31.55,3.44,62.21,0.66
2022-08-23 10:00:00,2.96,32.63,3.55,59.4,1.58
2022-08-23 11:00:00,3.27,33.4,3.57,57.6,2.86
2022-08-23 12:00:00,2.94,33.8,3.51,56.65,2.82
2022-08-23 13:00:00,2.6,33.83,3.35,56.49,1.4
2022-08-23 14:00:00,2.03,33.59,3.12,56.97,0.99
2022-08-23 15:00:00,1.39,33.2,2.9,57.62,0.4
2022-08-23 16:00:00,0.74,32.2,2.34,61.78,0.08
2022-08-23 17:00:00,0.16,30.66,1.53,70.36,0.05
2022-08-23 18:00:00,0.0,29.07,0.84,78.51,0.05
2022-08-23 19:00:00,0.0,28.6,0.78,80.19,0.09
2022-08-23 20:00:00,0.0,28.25,0.73,81.26,0.15
2022-08-23 21:00:00,0.0,28.1,0.7,80.67,0.63
2022-08-23 22:00:00,0.0,28.14,0.64,79.15,2.36
2022-08-23 23:00:00,0.0,28.14,0.49,78.24,12.0
2022-08-24 00:00:00,0.0,28.13,0.23,76.96,23.95
2022-08-24 01:00:00,0.0,27.64,0.19,80.82,31.11
2022-08-24 02:00:00,0.0,26.84,0.41,88.08,34.86
2022-08-24 03:00:00,0.0,26.22,0.56,92.52,49.99
2022-08-24 04:00:00,0.0,25.87,0.75,93.96,53.46
2022-08-24 05:00:00,0.04,25.9,1.0,94.06,44.76
2022-08-24 06:00:00,0.26,26.59,1.71,91.15,32.3
2022-08-24 07:00:00,0.55,27.85,1.81,86.43,32.43
2022-08-24 08:00:00,0.76,28.89,1.95,80.48,7.91
2022-08-24 09:00:00,1.16,29.76,1.76,76.29,8.61
2022-08-24 10:00:00,1.5,30.67,1.66,71.89,8.65
2022-08-24 11:00:00,1.85,31.22,1.88,68.83,9.4
2022-08-24 12:00:00,1.75,31.72,2.12,66.69,22.64
2022-08-24 13:00:00,1.78,31.98,2.15,65.26,31.86
2022-08-24 14:00:00,1.54,31.93,2.01,65.3,17.79
2022-08-24 15:00:00,1.18,31.32,1.71,68.36,3.68
2022-08-24 16:00:00,0.62,30.62,1.25,72.87,0.84
2022-08-24 17:00:00,0.13,29.81,0.95,75.58,0.52
